Processed fruit exports 1/,,,,,,,,,,,,,,,,,,,,Processed fruit exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,0.3,0.2,0.3,0.7,0.7,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,South Carolina,7.2,8.7,9.7,7.8,9.1,8.1,11.9,5.2,14.8,16.5,29.3,28.4,21.7,24.8,22.2,22.3,22.2,10.5,,16
Kentucky,0.7,0.8,0.8,1.1,1.3,1.1,1.5,0.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Indiana,7.4,9.1,8.7,10.7,10.8,8.4,10.9,9.2,10.7,8.7,11.2,12.8,8.8,12.4,9.2,10.7,8.4,6.7,,17
Louisiana,1.3,1.6,1.7,3.1,3.1,3.1,3.7,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maine,9.8,6.2,5.9,8.0,7.3,9.2,14.0,19.9,14.5,8.9,13.6,19.2,17.3,17.5,16.8,13.9,8.8,6.4,,18
Maine,9.8,6.2,5.9,8.0,7.3,9.2,14.0,19.9,14.5,8.9,13.6,19.2,17.3,17.5,16.8,13.9,8.8,6.4,,Ohio,5.6,5.5,5.1,6.7,8.0,7.2,9.6,10.9,11.0,9.6,9.0,9.2,4.5,8.5,5.3,6.0,4.4,5.8,,19
Maryland,3.3,3.4,3.4,2.9,3.4,4.0,4.5,5.3,5.1,4.3,5.1,6.8,7.1,5.2,6.3,5.9,5.6,3.9,,West Virginia,2.0,1.8,1.8,2.4,2.2,1.9,2.2,2.5,3.2,2.9,2.9,3.7,6.1,4.0,4.1,4.3,3.7,4.4,,20
Massachussetts,10.0,9.2,11.1,12.5,15.4,12.0,19.2,19.8,34.6,21.0,22.1,30.2,25.0,18.2,20.8,22.0,15.8,13.3,,Illinois,3.4,3.2,3.5,5.1,5.0,5.4,6.4,3.3,5.9,5.8,7.4,6.7,4.8,2.8,4.2,3.3,6.0,4.3,,21
Michigan,39.7,36.4,25.7,42.7,54.2,44.3,63.5,82.5,76.6,64.7,65.7,101.2,42.5,117.9,101.7,93.8,109.7,82.3,,Missouri,3.0,3.4,3.7,4.8,4.5,4.5,5.2,2.9,6.1,4.3,6.0,5.7,6.8,5.7,4.5,5.5,2.8,4.1,,22
Minnesota,1.8,2.3,2.2,2.6,2.9,2.5,2.9,3.8,3.8,2.4,3.0,4.4,1.9,4.0,4.1,3.8,3.0,3.3,,Maryland,3.3,3.4,3.4,2.9,3.4,4.0,4.5,5.3,5.1,4.3,5.1,6.8,7.1,5.2,6.3,5.9,5.6,3.9,,23
Mississippi,1.3,1.1,1.3,1.7,2.0,2.7,2.3,4.9,2.7,2.5,2.9,4.8,4.1,3.2,2.8,2.5,2.1,1.0,,Colorado,3.4,4.2,4.6,4.6,4.8,4.4,6.0,6.6,6.9,6.9,7.1,7.8,7.2,4.4,8.7,6.4,5.2,3.8,,24
Missouri,3.0,3.4,3.7,4.8,4.5,4.5,5.2,2.9,6.1,4.3,6.0,5.7,6.8,5.7,4.5,5.5,2.8,4.1,,Connecticut,2.7,2.3,2.4,3.0,3.4,3.0,3.7,5.6,2.8,2.3,3.1,3.0,2.7,5.1,3.6,3.7,2.4,3.6,,25
Montana,0.3,0.5,0.8,0.7,1.0,0.8,0.3,1.4,0.8,0.3,0.9,0.9,0.4,0.8,0.8,0.4,0.0,0.0,,Minnesota,1.8,2.3,2.2,2.6,2.9,2.5,2.9,3.8,3.8,2.4,3.0,4.4,1.9,4.0,4.1,3.8,3.0,3.3,,26
Nebraska,0.1,0.2,0.2,0.4,0.4,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vermont,2.5,1.5,2.0,2.3,2.6,2.2,2.5,3.1,3.1,1.7,2.2,1.9,2.1,3.1,2.4,3.3,3.5,3.3,,27
Nevada,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Hawaii,9.0,8.4,8.0,8.7,8.2,10.1,10.9,12.3,5.0,5.0,4.8,5.1,4.5,4.9,4.8,4.2,3.2,2.9,,28
New Hampshire,1.9,1.7,1.5,1.7,2.1,1.7,2.1,2.6,3.5,2.5,1.9,2.0,1.6,2.3,2.2,2.7,0.0,0.0,,Idaho,4.3,4.3,4.1,4.8,5.3,4.7,5.3,5.6,6.2,4.1,5.3,7.0,8.8,7.7,5.0,5.6,3.2,2.7,,29
New Jersey,13.5,14.9,16.4,16.6,17.5,19.7,30.4,34.3,31.5,29.5,30.7,41.7,36.7,25.8,33.8,34.0,29.5,32.6,,Utah,2.7,1.7,1.1,3.0,3.5,3.3,3.6,3.3,3.0,4.3,2.9,4.5,6.5,6.2,7.2,4.9,4.7,2.3,,30
New Mexico,0.6,0.6,0.6,0.6,0.8,1.6,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Delaware,1.5,2.0,2.1,1.3,1.6,1.9,2.5,2.6,3.2,2.0,2.3,3.2,2.8,2.3,2.3,2.1,3.4,1.8,,31
New York,33.5,30.5,30.4,31.4,43.8,40.0,50.7,69.3,73.6,56.4,67.5,79.7,66.3,75.2,74.9,78.7,78.3,78.3,,Mississippi,1.3,1.1,1.3,1.7,2.0,2.7,2.3,4.9,2.7,2.5,2.9,4.8,4.1,3.2,2.8,2.5,2.1,1.0,,32
North Carolina,11.6,10.7,13.3,13.8,14.7,13.8,21.6,14.9,24.7,24.6,29.2,34.4,28.5,32.4,32.7,35.9,31.5,24.7,,Alabama,2.1,3.1,3.4,2.4,2.8,2.7,2.7,2.4,2.2,1.8,2.0,2.3,1.9,2.1,2.1,2.8,0.9,0.7,,33
North Dakota,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34
Ohio,5.6,5.5,5.1,6.7,8.0,7.2,9.6,10.9,11.0,9.6,9.0,9.2,4.5,8.5,5.3,6.0,4.4,5.8,,Arkansas,2.0,1.8,1.9,2.0,2.0,2.0,2.6,1.5,2.1,1.2,1.8,1.7,2.3,1.8,1.6,2.1,0.0,0.0,,35
Oklahoma,2.3,2.2,2.1,2.3,2.6,2.4,2.0,2.7,1.0,0.8,1.2,0.6,1.1,0.7,0.9,1.6,0.0,0.0,,Iowa,0.7,0.7,0.6,0.7,0.9,0.7,1.0,1.3,0.4,0.5,0.5,0.5,0.0,1.0,0.6,0.7,0.0,0.0,,36
Oregon,38.4,38.7,36.9,45.6,54.5,47.6,67.7,80.0,88.6,68.6,83.8,106.6,110.1,118.9,121.4,128.2,116.4,120.1,,Kansas,0.3,0.2,0.3,0.7,0.7,0.5,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37
Pennsylvania,18.0,18.7,16.4,18.0,18.9,17.2,22.6,26.6,31.4,26.9,30.3,34.0,39.1,34.2,30.9,34.6,26.5,30.9,,Kentucky,0.7,0.8,0.8,1.1,1.3,1.1,1.5,0.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,38
Rhode Island,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.9,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.0,0.0,,Louisiana,1.3,1.6,1.7,3.1,3.1,3.1,3.7,6.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39
South Carolina,7.2,8.7,9.7,7.8,9.1,8.1,11.9,5.2,14.8,16.5,29.3,28.4,21.7,24.8,22.2,22.3,22.2,10.5,,Montana,0.3,0.5,0.8,0.7,1.0,0.8,0.3,1.4,0.8,0.3,0.9,0.9,0.4,0.8,0.8,0.4,0.0,0.0,,40
South Dakota,0.0,0.0,0.1,0.2,0.2,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Nebraska,0.1,0.2,0.2,0.4,0.4,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41
Tennessee,2.2,1.3,1.5,1.6,2.0,1.7,2.0,1.2,1.2,0.5,0.4,0.5,0.6,0.6,0.5,0.3,0.0,0.0,,Nevada,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42
Texas,22.8,29.0,32.4,32.9,31.8,38.2,32.0,31.1,28.4,23.7,38.4,34.4,32.3,36.8,32.8,30.8,36.6,37.8,,New Hampshire,1.9,1.7,1.5,1.7,2.1,1.7,2.1,2.6,3.5,2.5,1.9,2.0,1.6,2.3,2.2,2.7,0.0,0.0,,43
Utah,2.7,1.7,1.1,3.0,3.5,3.3,3.6,3.3,3.0,4.3,2.9,4.5,6.5,6.2,7.2,4.9,4.7,2.3,,New Mexico,0.6,0.6,0.6,0.6,0.8,1.6,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44
