Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,Hides and skins exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,155.1,191.9,182.9,185.4,168.9,178.0,212.8,224.1,212.7,148.4,231.9,260.5,265.1,284.6,261.5,229.6,193.5,188.0,,Montana,30.1,37.4,33.2,32.1,32.1,31.3,35.5,33.9,32.5,24.8,37.4,40.2,44.5,54.5,55.9,41.9,33.9,33.0,,16
Kentucky,18.6,21.9,17.6,19.3,20.3,18.0,22.1,23.2,21.0,14.0,23.9,23.8,24.0,32.6,31.5,25.5,19.3,18.2,,Ohio,19.2,24.7,20.4,19.5,20.0,21.8,26.3,25.8,25.3,19.2,32.8,35.5,40.7,42.7,40.1,32.9,26.2,27.6,,17
Louisiana,5.8,6.7,5.8,5.7,5.8,6.5,6.4,6.5,6.2,4.8,6.5,7.3,8.5,8.5,9.4,9.1,5.0,4.4,,North Dakota,15.4,23.5,23.7,23.0,22.1,23.4,24.7,27.4,23.7,16.4,25.9,30.4,29.3,37.8,39.3,27.9,21.5,22.8,,18
Maine,0.5,0.7,0.7,0.6,0.5,0.5,0.6,0.5,0.5,0.3,0.4,0.6,0.7,0.8,0.8,0.8,0.4,0.5,,Wyoming,22.9,30.1,26.1,22.3,24.6,21.1,26.0,26.3,21.2,16.8,26.6,31.1,34.5,38.9,34.8,27.5,21.6,20.6,,19
Maryland,2.2,2.5,2.7,2.8,2.4,2.4,2.9,2.9,2.3,1.5,2.4,2.4,4.1,3.6,3.0,2.6,2.0,1.4,,Michigan,13.5,16.3,13.5,12.1,14.7,14.0,16.2,19.3,20.3,13.0,23.2,27.0,26.2,32.6,29.2,24.1,19.4,20.1,,20
Massachussetts,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.3,0.3,0.4,0.5,0.5,0.4,0.3,0.2,,Pennsylvania,16.3,22.2,19.5,20.1,20.0,19.7,22.2,22.6,21.3,14.7,24.2,28.8,32.4,36.2,35.0,25.6,18.7,19.9,,21
Michigan,13.5,16.3,13.5,12.1,14.7,14.0,16.2,19.3,20.3,13.0,23.2,27.0,26.2,32.6,29.2,24.1,19.4,20.1,,Kentucky,18.6,21.9,17.6,19.3,20.3,18.0,22.1,23.2,21.0,14.0,23.9,23.8,24.0,32.6,31.5,25.5,19.3,18.2,,22
Minnesota,62.4,86.8,69.4,71.6,76.3,77.9,86.9,99.2,100.6,73.3,115.6,123.9,134.5,155.2,156.3,112.4,96.2,98.3,,Arizona,19.3,25.9,23.9,23.9,21.8,22.6,25.2,24.7,21.8,16.0,22.9,28.0,29.8,31.3,29.1,23.0,16.8,17.9,,23
Mississippi,7.8,9.6,8.5,7.9,7.2,9.7,8.3,8.6,7.2,5.2,8.8,8.1,11.0,11.3,11.0,9.0,6.9,5.8,,New Mexico,27.4,29.9,22.4,24.2,26.6,26.4,30.0,32.4,31.4,22.1,34.5,42.7,45.0,32.8,29.4,24.4,20.8,17.6,,24
Missouri,48.3,56.4,45.1,52.7,54.9,55.4,67.6,74.5,68.3,50.3,72.4,81.1,88.1,86.4,87.3,73.8,56.4,60.5,,Oregon,14.6,15.5,15.5,12.6,14.7,15.0,18.5,14.2,16.3,11.2,14.4,21.6,23.8,26.3,26.3,24.3,18.1,17.5,,25
