Pork exports 1/,,,,,,,,,,,,,,,,,,,,Pork exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,35.5,36.9,35.8,37.5,58.9,70.3,75.8,87.1,119.4,106.5,129.8,179.1,176.6,149.9,155.3,127.3,147.8,166.7,,Colorado,33.1,32.9,31.0,27.7,32.2,32.7,36.6,42.9,51.9,39.5,51.0,65.9,61.6,55.6,64.2,52.6,57.1,51.1,,16
Kentucky,10.3,11.8,11.4,9.9,16.1,15.4,18.1,19.2,24.7,21.4,28.6,34.1,32.1,31.1,33.1,29.0,32.0,34.3,,Wisconsin,12.6,16.1,13.1,15.8,18.4,21.2,22.2,23.8,33.8,27.7,31.3,38.6,36.9,34.8,34.2,28.6,30.5,37.8,,17
Louisiana,0.3,0.4,0.3,0.3,0.5,0.5,0.4,0.4,0.5,0.3,0.4,0.8,0.2,0.2,0.3,0.2,0.2,0.3,,Kentucky,10.3,11.8,11.4,9.9,16.1,15.4,18.1,19.2,24.7,21.4,28.6,34.1,32.1,31.1,33.1,29.0,32.0,34.3,,18
Maine,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.5,0.5,0.4,0.4,0.3,0.2,0.3,,Tennessee,7.0,5.8,4.8,5.2,6.7,9.2,8.5,12.6,11.9,11.6,14.7,17.6,16.4,15.4,17.8,17.1,23.0,26.1,,19
Maryland,0.6,1.0,1.0,1.1,1.2,1.7,1.4,1.4,2.2,2.1,2.7,3.1,2.6,2.2,2.6,1.9,1.9,1.9,,Mississippi,6.1,8.1,6.6,6.3,8.4,9.8,14.0,15.3,22.1,20.4,21.3,30.4,27.9,29.9,27.3,28.5,26.9,25.8,,20
Massachussetts,0.2,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.4,0.5,0.5,0.8,0.5,0.6,0.7,0.5,,Wyoming,3.3,4.5,3.0,3.5,4.4,4.9,5.7,8.8,18.3,14.8,19.0,33.2,29.7,19.3,22.3,15.5,19.3,21.1,,21
Michigan,23.0,26.7,25.7,25.9,37.0,40.5,41.6,49.9,74.4,66.5,85.3,117.9,102.0,100.7,99.6,95.4,95.1,114.7,,Arkansas,14.9,18.4,19.0,11.0,14.4,19.7,17.2,19.7,28.4,25.0,23.8,29.4,24.3,28.2,22.1,18.8,20.0,17.5,,22
Minnesota,138.3,177.1,166.1,188.7,269.0,320.8,353.2,400.7,612.8,567.0,611.9,739.3,797.7,726.3,846.7,678.6,721.1,803.8,,North Dakota,5.5,6.0,5.1,4.3,6.6,8.3,8.2,8.5,11.9,12.8,14.5,16.1,15.4,14.9,21.6,17.3,15.6,17.5,,23
Mississippi,6.1,8.1,6.6,6.3,8.4,9.8,14.0,15.3,22.1,20.4,21.3,30.4,27.9,29.9,27.3,28.5,26.9,25.8,,Montana,3.4,4.1,4.2,4.5,6.0,7.3,7.7,8.4,12.8,10.7,12.5,16.6,17.3,16.1,19.6,16.1,15.4,16.6,,24
Missouri,67.5,75.6,65.4,68.1,96.9,109.0,132.5,173.3,259.2,224.0,207.9,276.8,274.2,262.4,311.8,252.4,274.6,281.5,,Virginia,5.5,6.0,6.9,7.6,10.5,8.7,14.1,12.5,17.3,14.6,16.7,16.8,15.6,13.3,14.3,12.7,13.7,14.2,,25
