Other livestock products exports 1/,,,,,,,,,,,,,,,,,,,,Other livestock products exports 1/,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,States ranked 2017,,,,,,,,,,,,,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,,Rank
,,,,,,,,Million $,,,,,,,,,,,,,,,,,,,,Million $,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,11.3,9.9,7.2,9.3,9.0,9.2,10.4,13.4,32.0,28.8,33.2,39.2,36.4,28.7,27.7,24.0,23.9,28.9,,Colorado,21.4,20.6,16.5,14.6,14.4,15.6,18.3,24.3,100.4,108.4,83.6,99.8,81.3,60.6,56.3,51.2,50.7,63.1,,16
Kentucky,500.7,385.3,332.3,338.0,366.7,398.4,466.2,559.9,103.1,101.9,144.8,188.8,203.7,451.6,395.0,344.0,336.1,428.6,,Idaho,34.3,33.1,29.6,26.8,27.5,27.4,33.9,42.8,50.7,51.2,59.0,82.9,82.5,63.4,63.5,51.2,51.4,61.8,,17
Louisiana,38.2,51.9,47.4,45.0,40.3,45.9,47.3,62.3,140.5,108.1,164.1,193.0,159.6,114.6,118.2,106.3,105.4,123.7,,Ohio,18.3,19.1,18.4,22.1,20.3,20.7,21.3,25.0,42.0,42.2,54.1,69.7,71.9,58.2,54.1,47.5,47.4,55.5,,18
Maine,66.8,67.3,51.4,45.3,45.9,43.0,45.4,34.4,15.4,21.9,47.1,55.5,48.9,40.8,38.6,35.0,34.7,41.1,,South Dakota,18.1,15.7,18.9,25.6,23.5,20.1,19.6,24.1,55.6,53.0,61.4,75.8,76.7,59.0,63.3,48.1,50.6,54.8,,19
Maryland,26.7,22.9,21.0,3.0,3.1,7.8,7.4,8.3,9.7,9.4,13.1,16.7,17.2,14.7,14.9,14.9,15.1,18.0,,Georgia,19.8,19.7,20.8,25.4,27.1,26.7,28.3,33.3,56.2,49.4,58.1,63.3,59.5,49.7,47.3,41.2,42.0,46.6,,20
Massachussetts,9.5,10.5,9.5,9.4,8.1,9.4,10.6,21.7,12.8,13.2,18.6,23.6,22.5,17.8,16.9,15.7,15.6,18.6,,Hawaii,12.4,12.5,12.8,8.5,7.8,7.5,5.9,10.5,21.8,17.0,20.5,28.9,35.8,30.7,36.9,36.0,35.8,43.2,,21
Michigan,22.5,22.6,22.4,21.2,20.4,20.6,24.7,32.7,36.3,31.2,34.9,42.3,40.7,33.6,32.7,28.7,28.6,32.6,,Missouri,18.2,19.6,13.6,15.4,14.4,15.8,19.4,29.1,44.5,38.7,44.9,57.4,51.9,46.1,42.9,36.3,34.9,41.5,,22
Minnesota,20.8,25.2,26.0,35.4,30.7,31.3,32.7,38.0,101.4,90.4,103.6,113.0,111.8,88.6,85.6,66.4,65.9,81.3,,Maine,66.8,67.3,51.4,45.3,45.9,43.0,45.4,34.4,15.4,21.9,47.1,55.5,48.9,40.8,38.6,35.0,34.7,41.1,,23
Mississippi,151.1,132.3,113.3,101.9,104.8,102.2,112.5,123.7,119.8,93.8,126.3,142.7,110.9,95.6,90.0,84.9,88.6,104.8,,Montana,18.9,20.0,17.7,20.7,20.1,20.6,21.9,21.1,34.8,39.4,44.2,56.4,49.3,45.7,41.6,34.6,33.7,41.0,,24
Missouri,18.2,19.6,13.6,15.4,14.4,15.8,19.4,29.1,44.5,38.7,44.9,57.4,51.9,46.1,42.9,36.3,34.9,41.5,,North Dakota,21.3,19.8,24.9,23.9,19.6,18.7,18.7,23.0,40.1,35.0,52.1,50.1,51.5,43.6,46.9,35.5,36.9,40.8,,25
Montana,18.9,20.0,17.7,20.7,20.1,20.6,21.9,21.1,34.8,39.4,44.2,56.4,49.3,45.7,41.6,34.6,33.7,41.0,,Iowa,12.5,14.3,13.4,17.1,17.5,19.0,21.1,25.2,44.1,44.0,46.6,57.8,51.9,41.0,37.2,32.9,32.9,39.5,,26
Nebraska,8.1,9.0,11.2,11.8,11.5,11.3,13.1,16.8,30.0,29.0,33.0,42.8,39.0,33.2,30.1,26.7,26.4,31.7,,Utah,16.5,16.0,15.0,14.3,15.2,17.0,22.4,23.0,33.9,40.6,52.6,73.7,71.9,49.5,48.8,32.5,29.8,36.3,,27
Nevada,5.8,6.2,6.0,5.5,5.5,6.2,6.5,7.4,4.6,5.9,7.9,11.2,12.6,10.5,13.4,10.4,10.7,12.0,,Arkansas,54.9,57.4,50.9,49.6,47.2,51.8,55.8,69.3,76.5,51.6,58.4,58.4,47.0,38.4,33.2,29.1,28.9,35.3,,28
New Hampshire,1.7,2.8,3.0,3.2,2.6,2.4,2.7,4.3,3.7,3.5,4.4,4.9,5.3,4.7,4.5,4.3,4.3,5.2,,Wyoming,6.0,11.0,11.0,18.3,16.0,15.2,12.5,15.9,34.3,43.8,35.3,50.5,49.5,41.1,36.7,31.0,28.5,35.1,,29
New Jersey,49.5,49.5,45.9,42.3,36.3,39.4,37.2,46.7,13.2,13.3,18.8,23.7,21.0,25.4,22.3,21.4,21.3,28.2,,Oregon,17.3,17.3,16.2,27.4,24.3,25.7,27.7,31.0,39.6,39.7,45.9,48.9,46.4,35.0,34.0,28.2,27.0,33.0,,30
New Mexico,7.8,8.1,7.1,7.8,7.5,8.2,9.0,11.4,16.8,16.8,20.5,25.5,25.9,20.3,18.8,15.3,13.8,16.8,,Michigan,22.5,22.6,22.4,21.2,20.4,20.6,24.7,32.7,36.3,31.2,34.9,42.3,40.7,33.6,32.7,28.7,28.6,32.6,,31
New York,52.1,54.6,57.9,27.2,20.5,23.5,25.5,37.5,48.0,46.0,57.9,74.1,75.1,59.0,57.7,54.4,55.7,65.4,,Nebraska,8.1,9.0,11.2,11.8,11.5,11.3,13.1,16.8,30.0,29.0,33.0,42.8,39.0,33.2,30.1,26.7,26.4,31.7,,32
North Carolina,24.4,25.1,26.3,28.7,28.3,28.5,33.5,41.3,88.3,71.1,82.3,98.0,92.1,66.3,61.2,55.2,56.4,66.3,,Kansas,11.3,9.9,7.2,9.3,9.0,9.2,10.4,13.4,32.0,28.8,33.2,39.2,36.4,28.7,27.7,24.0,23.9,28.9,,33
North Dakota,21.3,19.8,24.9,23.9,19.6,18.7,18.7,23.0,40.1,35.0,52.1,50.1,51.5,43.6,46.9,35.5,36.9,40.8,,New Jersey,49.5,49.5,45.9,42.3,36.3,39.4,37.2,46.7,13.2,13.3,18.8,23.7,21.0,25.4,22.3,21.4,21.3,28.2,,34
Ohio,18.3,19.1,18.4,22.1,20.3,20.7,21.3,25.0,42.0,42.2,54.1,69.7,71.9,58.2,54.1,47.5,47.4,55.5,,Oklahoma,21.3,21.7,19.6,23.0,20.3,19.6,19.4,21.8,25.4,23.2,26.2,30.9,29.0,24.7,22.7,17.9,20.3,27.6,,35
Oklahoma,21.3,21.7,19.6,23.0,20.3,19.6,19.4,21.8,25.4,23.2,26.2,30.9,29.0,24.7,22.7,17.9,20.3,27.6,,South Carolina,9.7,10.9,10.4,17.1,17.1,18.9,20.0,22.8,32.8,26.8,33.0,38.8,34.2,27.9,26.2,24.3,23.9,27.5,,36
Oregon,17.3,17.3,16.2,27.4,24.3,25.7,27.7,31.0,39.6,39.7,45.9,48.9,46.4,35.0,34.0,28.2,27.0,33.0,,Illinois,11.3,11.3,10.0,8.8,8.8,9.9,11.5,13.2,17.6,17.0,19.2,26.9,25.6,21.4,20.5,17.5,17.5,20.7,,37
Pennsylvania,30.3,29.9,25.3,19.0,19.1,19.9,22.3,27.5,58.4,55.8,72.5,93.2,93.2,73.7,71.7,67.3,67.4,84.3,,Connecticut,15.7,15.5,13.4,11.2,9.9,11.0,14.9,19.5,8.6,8.6,12.5,15.9,16.9,19.9,18.9,17.2,17.1,20.4,,38
Rhode Island,0.6,1.1,1.1,1.1,0.9,1.1,1.2,1.4,1.4,1.2,1.5,1.6,1.5,3.1,2.9,2.7,2.7,3.1,,Arizona,5.6,5.6,5.4,5.0,4.2,3.9,4.6,7.4,9.8,11.2,18.1,23.0,30.2,19.8,19.1,17.4,17.1,20.2,,39
South Carolina,9.7,10.9,10.4,17.1,17.1,18.9,20.0,22.8,32.8,26.8,33.0,38.8,34.2,27.9,26.2,24.3,23.9,27.5,,Tennessee,28.9,38.1,35.0,30.4,27.0,27.3,28.4,33.9,22.9,19.9,23.3,26.6,24.7,20.3,18.9,17.1,16.9,20.0,,40
South Dakota,18.1,15.7,18.9,25.6,23.5,20.1,19.6,24.1,55.6,53.0,61.4,75.8,76.7,59.0,63.3,48.1,50.6,54.8,,Massachussetts,9.5,10.5,9.5,9.4,8.1,9.4,10.6,21.7,12.8,13.2,18.6,23.6,22.5,17.8,16.9,15.7,15.6,18.6,,41
